sku,has_packaging,category,unit_weight_grams,packaging_type
alias-16852,yes,metal,48.0,Can
alias-16852,yes,paper,8.0,label
alias-16852,yes,paper,2.0,label
alias-64229,yes,plastic,9.0,thermoform
alias-64229,yes,plastic,1.0,label
alias-92405,yes,plastic,5.0,
alias-92405,yes,paper,20.0,
alias-23925,yes,metal,40.0,can
alias-23925,yes,plastic,15.0,thermoform
alias-43991,yes,plastic,6.0,thermoform
alias-43991,yes,paper,1.0,label
alias-21080,yes,plastic,6.0,thermoform
alias-21080,yes,paper,1.0,label
alias-90196,yes,paper,503.0,box
alias-12317,yes,plastic,5.0,
alias-12317,yes,paper,20.0,
alias-19825,yes,plastic,7.0,sachet
alias-25879,yes,plastic,5.0,
alias-25879,yes,paper,1.0,label
alias-25879,yes,mixed,75.0,
alias-14996,yes,plastic,3.1,sachet
alias-46428,yes,plastic,3.5,sachet
alias-82731,yes,plastic,3.1,sachet
alias-28283,yes,plastic,3.1,sachet
alias-92461,yes,paper,40.0,box
alias-92461,yes,plastic,6.0,tray
alias-92461,yes,paper,5.0,Polsterkissen/Kapseln
alias-18021,yes,plastic,5.0,cup
alias-18021,yes,plastic,2.0,lid
alias-18021,yes,paper,1.0,label
alias-23286,yes,plastic,5.0,
alias-23286,yes,paper,1.0,label
alias-23286,yes,mixed,75.0,
alias-35543,yes,plastic,5.0,
alias-35543,yes,paper,1.0,label
alias-35543,yes,mixed,75.0,
alias-80898,yes,plastic,1.8,flowpack
alias-80898,yes,plastic,1.8,flowpack
alias-80898,yes,paper,1.0,label
alias-35614,yes,paper,41.371,Faltschachtel
alias-35614,yes,paper,3.629,PE-Beutel
alias-87537,yes,paper,49.81,"Papierselbstklebeband braun HBW Pack, 75 mm x 50 m"
alias-78382,yes,plastic,3.1,sachet
alias-78382,yes,paper,123.5,box
alias-34732,yes,metal,5.0,foil alu
alias-34732,yes,mixed,3.0,cover
alias-57594,no,,,keine Verpackung
alias-89793,no,,,keine Verpackung
alias-80664,no,,,keine Verpackung
alias-56591,no,,,keine Verpackung
alias-30788,no,,,keine Verpackung
alias-23955,yes,paper,0.643,
alias-17636,yes,paper,0.643,
alias-59935,yes,paper,0.643,
alias-36130,yes,paper,0.643,
alias-40572,yes,paper,0.643,
alias-92158,yes,paper,0.643,
alias-44928,yes,paper,0.643,
alias-15658,yes,paper,0.643,
alias-49297,yes,paper,0.643,
alias-80528,yes,paper,0.643,
alias-82475,yes,paper,0.643,
alias-84157,yes,paper,0.643,
alias-93729,yes,paper,0.643,
alias-12918,yes,paper,0.643,
alias-60916,yes,paper,0.643,
alias-35136,yes,paper,0.643,
alias-30383,yes,paper,0.643,
alias-79617,yes,paper,0.643,
alias-89575,yes,paper,0.643,
alias-30973,yes,paper,0.643,
alias-65094,yes,paper,0.643,
alias-59267,yes,paper,0.643,
alias-24118,yes,paper,0.643,
alias-99255,no,,,keine Verpackung
alias-64411,yes,plastic,12.0,thermoform
alias-37993,yes,plastic,12.0,thermoform
alias-85479,yes,plastic,10.0,thermoform
alias-86386,yes,paper,14.0,Paper
alias-87945,yes,paper,9.0,Paper
alias-98621,yes,paper,10.0,Paper
alias-14059,yes,paper,1.5,Paper
alias-91332,yes,paper,41.371,Faltschachtel
alias-91332,yes,paper,3.629,PE-Beutel
alias-42812,no,,,keine Verpackung
alias-51212,yes,metal,15.0,foil alu
alias-51212,yes,plastic,4.0,thermoform
alias-51212,yes,plastic,7.2,thermoform
alias-49419,no,,,none
alias-22703,yes,paper,1.0,Paper
alias-85321,yes,metal,15.0,foil alu
alias-85321,yes,plastic,4.0,thermoform
alias-85321,yes,plastic,7.2,thermoform
alias-71245,yes,metal,15.0,foil alu
alias-71245,yes,plastic,4.0,thermoform
alias-71245,yes,plastic,7.2,thermoform
alias-93543,yes,plastic,3.0,flowpack
alias-16876,no,,,
alias-34106,yes,paper,1.0,label
alias-34106,yes,plastic,4.0,thermoform
alias-34106,yes,plastic,7.0,thermoform
alias-96405,yes,plastic,4.0,thermoform
alias-96405,yes,plastic,4.0,thermoform
alias-96405,yes,paper,1.0,label
alias-77559,yes,plastic,2.7,thermoform
alias-77559,yes,plastic,0.5,label
alias-28073,yes,plastic,2.7,thermoform
alias-28073,yes,plastic,0.5,label
alias-45869,yes,plastic,3.0,flowpack
alias-35569,yes,paper,3.5,flowpack
alias-35569,yes,paper,0.78,label
alias-92240,yes,plastic,6.3,shrink wrapped
alias-92240,yes,plastic,6.3,shrink wrapped
alias-40408,yes,plastic,10.0,flowpack
alias-40408,yes,paper,2.0,label
alias-30893,yes,paper,1.0,label
alias-30893,yes,glass,125.0,bottle
alias-74444,yes,plastic,6.0,thermoform
alias-74444,yes,paper,1.0,label
alias-65164,yes,plastic,6.0,thermoform
alias-65164,yes,paper,1.0,label
alias-95328,yes,plastic,3.5,pouch
alias-93601,no,,,keine Verpackung
alias-79447,no,,,
alias-20350,yes,paper,1.5,label
alias-61043,yes,plastic,10.0,flowpack
alias-61043,yes,paper,2.0,label
alias-33444,yes,plastic,10.0,
alias-33444,yes,mixed,5.0,
alias-33444,yes,paper,1.0,
alias-84346,yes,plastic,10.0,flowpack
alias-12624,yes,plastic,10.0,flowpack
alias-32377,yes,plastic,7.5,flowpack
alias-32377,yes,paper,7.0,tray
alias-93703,no,,,not HF resonsible
alias-99861,no,,,not HF resonsible
alias-68954,no,,,not HF resonsible
alias-44334,no,,,not HF resonsible
alias-60575,no,,,not HF resonsible
alias-62545,no,,,not HF resonsible
alias-17879,no,,,not HF resonsible
alias-47767,no,,,not HF resonsible
alias-48576,no,,,not HF resonsible
alias-73149,no,,,not HF resonsible
alias-78620,no,,,base for own produced ice packs and reported with ice pack sku
alias-12968,no,,,top for own produced ice packs and reported with ice pack sku
alias-31675,yes,paper,1.2,Paper
alias-60486,yes,paper,1.2,
alias-25469,yes,paper,1.2,
alias-37615,yes,paper,1.2,
alias-47123,yes,paper,1.2,
alias-28437,yes,paper,1.2,
alias-80411,yes,paper,1.2,
alias-23877,yes,paper,1.2,
alias-27217,yes,paper,1.2,
alias-36992,yes,paper,1.2,
alias-35284,yes,paper,1.2,
alias-47499,yes,paper,1.2,
alias-95547,yes,paper,1.2,
alias-78454,yes,paper,1.2,
alias-98996,yes,paper,1.2,
alias-21678,yes,paper,1.2,
alias-17888,yes,paper,1.2,
alias-99739,yes,paper,1.2,
alias-65764,no,,,keine Verpackung
alias-17246,no,,,keine Verpackung
alias-65361,no,,,keine Verpackung
alias-18830,no,,,keine Verpackung
alias-41372,no,,,keine Verpackung
alias-41862,no,,,keine Verpackung
alias-42088,no,,,keine Verpackung
alias-76019,no,,,keine Verpackung
alias-68893,no,,,keine Verpackung
alias-75086,no,,,
alias-97783,yes,paper,787.0,Paper
alias-53602,yes,paper,260.0,Paper
alias-23357,yes,paper,435.0,Paper
alias-21777,yes,paper,374.0,Paper
alias-94914,yes,paper,854.0,Paper
alias-78810,yes,paper,300.0,Paper
alias-14342,yes,paper,10.0,Paper
alias-52464,yes,paper,808.37,Paper
alias-71755,yes,paper,21.84,Paper
alias-82963,yes,paper,200.0,Paper
alias-41849,yes,paper,120.0,Paper
alias-25741,yes,plastic,6.2,
alias-44237,yes,plastic,5.0,
alias-79206,yes,paper,49.81,
alias-25010,no,,,none
alias-38802,no,,,none
alias-41866,yes,plastic,3.2,sachet
alias-92702,yes,plastic,3.2,sachet
alias-83107,yes,plastic,3.2,sachet
alias-60244,yes,plastic,6.0,thermoform
alias-60244,yes,paper,1.0,label
alias-31925,yes,plastic,6.0,thermoform
alias-31925,yes,paper,1.0,label
alias-33115,yes,plastic,3.0,thermoform
alias-33115,yes,plastic,3.0,thermoform
alias-33115,yes,paper,0.6,label
alias-25388,yes,plastic,3.0,thermoform
alias-25388,yes,plastic,3.0,thermoform
alias-25388,yes,paper,0.6,label
alias-91942,yes,plastic,7.8,flowpack
alias-91942,yes,paper,1.1,label
alias-45985,yes,plastic,6.6,flowpack
alias-45985,yes,paper,1.1,label
alias-94897,yes,plastic,6.6,flowpack
alias-94897,yes,paper,1.1,label
alias-10831,yes,plastic,2.5,flowpack
alias-10831,yes,plastic,2.5,flowpack
alias-48134,yes,paper,0.485,sachet
alias-52987,yes,plastic,10.86,tray
alias-52987,yes,paper,1.1,label
alias-52987,yes,plastic,3.0,skinpack
alias-68337,yes,plastic,10.86,tray
alias-68337,yes,paper,1.1,label
alias-68337,yes,plastic,3.0,skinpack
alias-92339,yes,plastic,10.86,tray
alias-92339,yes,paper,1.1,label
alias-92339,yes,plastic,3.0,skinpack
alias-92339,yes,plastic,10.86,tray
alias-92339,yes,paper,1.1,label
alias-92339,yes,plastic,3.0,skinpack
alias-12707,yes,plastic,5.4,flowpack
alias-12707,yes,plastic,3.0,skinpack
alias-12707,yes,paper,1.1,label
alias-48768,yes,plastic,5.4,flowpack
alias-48768,yes,plastic,3.0,skinpack
alias-48768,yes,paper,1.1,label
alias-85757,yes,plastic,3.2,sachet
alias-59011,yes,plastic,3.2,sachet
alias-52807,yes,plastic,7.86,tray
alias-52807,yes,paper,1.1,label
alias-52807,yes,plastic,3.0,skinpack
alias-23861,yes,plastic,6.0,sachet
alias-23861,yes,paper,1.1,label
alias-88940,yes,plastic,5.0,
alias-88940,yes,paper,20.0,
alias-41064,yes,plastic,3.2,sachet
alias-99522,yes,plastic,2.5,flowpack
alias-36927,yes,plastic,2.5,flowpack
alias-86973,yes,mixed,3.0,flowpack
alias-53162,yes,mixed,3.0,flowpack
alias-98282,yes,plastic,2.5,flowpack
alias-29543,yes,plastic,2.5,flowpack
alias-38883,yes,plastic,16.5,skinpack
alias-38883,yes,mixed,1.0,label
alias-40300,yes,plastic,6.0,thermoform
alias-40300,yes,plastic,1.0,label
alias-40300,yes,paper,25.0,
alias-78743,yes,paper,14.0,Paper
alias-69461,yes,plastic,1.0,flowpack
alias-47365,yes,paper,0.4,label
alias-47365,yes,plastic,3.6,thermoform
alias-49899,yes,plastic,22.0,
alias-49899,yes,paper,1.0,
alias-49899,yes,plastic,10.0,
alias-17256,yes,paper,49.81,
alias-89326,yes,paper,407.0,Paper
alias-43815,yes,paper,922.0,Paper
alias-91075,no,,,
alias-41583,no,,,
alias-28020,no,,,
alias-15672,no,,,
alias-60481,yes,paper,350.0,Paper
alias-76560,yes,paper,210.0,Paper
alias-92649,yes,plastic,20.3,thermoform
alias-92649,yes,paper,1.1,label
alias-81696,yes,plastic,20.5,thermoform
alias-81696,yes,paper,1.1,label
alias-37291,yes,plastic,40.6,thermoform
alias-37291,yes,paper,1.1,label
alias-11013,yes,plastic,3.5,flowpack
alias-81333,yes,plastic,2.5,flowpack
alias-26148,yes,mixed,1.0,label
alias-26148,yes,plastic,12.0,thermoform
alias-88381,yes,plastic,12.0,thermoform
alias-88381,yes,mixed,1.0,label
alias-22624,yes,plastic,4.0,thermoform
alias-22624,yes,plastic,4.0,thermoform
alias-22624,yes,mixed,1.0,label
alias-19832,yes,plastic,5.0,lid
alias-19832,yes,mixed,15.0,Alu Folienverbund
alias-71618,yes,plastic,4.0,thermoform
alias-71618,yes,mixed,1.0,label
alias-29771,yes,plastic,2.5,flowpack
alias-60114,no,,,
alias-93397,yes,plastic,3.5,flowpack
alias-46013,yes,plastic,4.0,thermoform
alias-46013,yes,plastic,4.0,thermoform
alias-46013,yes,mixed,1.0,label
alias-24451,yes,plastic,5.0,lid
alias-24451,yes,mixed,15.0,Alu Folienverbund
alias-16809,yes,plastic,4.0,flowpack
alias-16809,yes,paper,0.78,label
alias-32566,yes,plastic,10.0,flowpack
alias-56207,yes,plastic,2.0,
alias-56207,yes,glass,15.0,
alias-56207,yes,paper,10.0,
alias-53558,yes,plastic,2.0,
alias-53558,yes,glass,15.0,
alias-53558,yes,paper,10.0,
alias-47344,yes,plastic,2.0,
alias-47344,yes,glass,15.0,
alias-47344,yes,paper,10.0,
alias-57005,yes,plastic,5.0,
alias-57005,yes,paper,20.0,
alias-69179,yes,plastic,5.0,
alias-69179,yes,paper,20.0,
alias-31486,yes,plastic,5.0,
alias-31486,yes,paper,20.0,
alias-36315,yes,plastic,10.0,sachet
alias-36315,yes,plastic,1.0,label
alias-30754,yes,plastic,10.0,sachet
alias-30754,yes,plastic,1.0,label
alias-83869,yes,plastic,10.0,sachet
alias-83869,yes,plastic,1.0,label
alias-75943,yes,plastic,10.0,sachet
alias-75943,yes,plastic,1.0,label
alias-15855,yes,plastic,10.0,lid
alias-15855,yes,plastic,14.0,bottle
alias-71977,yes,paper,9.8,
alias-71977,yes,plastic,3.0,
alias-74250,yes,paper,4.0,
alias-74250,yes,plastic,23.0,
alias-33818,yes,paper,4.0,
alias-33818,yes,plastic,23.0,
alias-39584,yes,paper,4.0,
alias-39584,yes,plastic,12.0,
alias-14087,yes,paper,4.0,
alias-14087,yes,plastic,23.0,
alias-30508,yes,paper,524.62,Paper
alias-45703,yes,paper,452.7,Paper
alias-34647,yes,glass,30.0,neutrales Glas
alias-34647,yes,plastic,1.84,rigid (e.g. clamshell)
alias-34647,yes,paper,14.0,
alias-35669,yes,plastic,11.5,pots
alias-35669,yes,paper,4.0,none
alias-35669,yes,metal,0.9,none
alias-35182,yes,plastic,10.0,sachet
alias-35182,yes,mixed,1.0,label
alias-80893,yes,plastic,2.5,flowpack
alias-94731,yes,plastic,10.0,sachet
alias-94731,yes,mixed,1.0,label
alias-43865,yes,plastic,2.5,flowpack
alias-91957,yes,plastic,3.1,flowpack
alias-91957,yes,mixed,1.0,label
alias-15470,yes,plastic,3.4,flowpack
alias-15470,yes,mixed,1.0,label
alias-36306,yes,plastic,3.8,flowpack
alias-36306,yes,mixed,1.0,label
alias-96823,yes,plastic,3.5,flowpack
alias-14983,yes,plastic,4.0,thermoform
alias-14983,yes,plastic,0.4,label
alias-49696,yes,plastic,10.0,flowpack
alias-49696,yes,paper,2.0,label
alias-30557,yes,plastic,8.9,
alias-70536,yes,plastic,6.8,shrink wrapped
alias-70536,yes,paper,2.0,label
alias-80911,yes,plastic,10.0,sachet
alias-80911,yes,plastic,1.0,label
alias-58369,yes,plastic,14.5,flowpack
alias-46130,yes,mixed,1.0,sachet
alias-99790,yes,plastic,6.0,thermoform
alias-99790,yes,plastic,1.0,label
alias-62807,yes,plastic,3.0,thermoform
alias-62807,yes,plastic,16.0,thermoform
alias-14360,yes,plastic,10.0,lid
alias-14360,yes,plastic,14.0,bottle
alias-11154,yes,plastic,6.8,shrink wrapped
alias-11154,yes,paper,2.0,label
alias-89138,yes,paper,2.0,label
alias-89138,yes,plastic,6.8,shrink wrapped
alias-66472,yes,plastic,1.84,rigid (e.g. clamshell)
alias-66472,yes,paper,14.0,
alias-66472,yes,plastic,5.0,cup
alias-54778,no,,0.0,no PCK or HF not responsible
alias-71645,no,,0.0,no PCK or HF not responsible
alias-88880,no,,0.0,no PCK or HF not responsible
alias-87518,no,,0.0,no PCK or HF not responsible
alias-99217,no,,0.0,no PCK or HF not responsible
alias-99066,no,,0.0,no PCK or HF not responsible
alias-84558,no,,0.0,no PCK or HF not responsible
alias-27417,no,,0.0,no PCK or HF not responsible
alias-41546,no,,0.0,no PCK or HF not responsible
alias-74610,no,,0.0,no PCK or HF not responsible
alias-21694,no,,0.0,no PCK or HF not responsible
alias-62849,no,,,no PCK or HF not responsible
alias-21314,no,,,no PCK or HF not responsible
alias-81348,no,,0.0,no PCK or HF not responsible
alias-70174,no,,0.0,no PCK or HF not responsible
alias-40701,no,,0.0,no PCK or HF not responsible
alias-44152,no,,0.0,no PCK or HF not responsible
alias-28343,no,,0.0,no PCK or HF not responsible
alias-42256,no,,0.0,no PCK or HF not responsible
alias-50756,no,,0.0,no PCK or HF not responsible
alias-11012,no,,0.0,no PCK or HF not responsible
alias-79761,yes,plastic,13.0,sachet
alias-88552,yes,plastic,10.2,shrink wrapped
alias-88552,yes,paper,2.0,label
alias-88788,yes,plastic,15.0,flowpack
alias-88788,yes,paper,2.0,label
alias-38695,yes,plastic,15.0,flowpack
alias-38695,yes,paper,2.0,label
alias-96440,yes,plastic,10.0,sachet
alias-96440,yes,plastic,1.0,label
alias-26325,yes,plastic,3.0,thermoform
alias-26325,yes,paper,0.5,label
alias-35603,yes,plastic,3.0,thermoform
alias-35603,yes,paper,0.5,label
alias-58616,yes,plastic,3.0,thermoform
alias-58616,yes,paper,0.5,label
alias-12215,yes,mixed,5.5,pouch
alias-36057,yes,plastic,10.0,sachet
alias-36057,yes,plastic,1.0,label
alias-58759,yes,plastic,6.3,flowpack
alias-58759,yes,paper,2.0,label
alias-95766,yes,plastic,12.0,thermoform
alias-95766,yes,paper,0.6,label
alias-71699,yes,paper,0.6,label
alias-71699,yes,plastic,26.0,thermoform
alias-20347,yes,mixed,10.4,flowpack
alias-20347,yes,plastic,3.3,flowpack
alias-82288,yes,plastic,20.0,flowpack
alias-82288,yes,paper,2.0,label
alias-97644,yes,plastic,20.0,flowpack
alias-97644,yes,paper,2.0,label
alias-73130,yes,plastic,12.0,thermoform
alias-73130,yes,paper,2.0,label
alias-41714,yes,paper,19.0,carton
alias-41714,yes,paper,5.0,Bag
alias-65136,yes,paper,19.0,carton
alias-65136,yes,paper,5.0,Bag
alias-86078,yes,paper,19.0,carton
alias-86078,yes,paper,5.0,Bag
alias-40814,no,,,none
alias-51675,yes,plastic,1.5,flowpack
alias-51675,yes,paper,3.0,label
alias-28989,yes,plastic,1.84,rigid (e.g. clamshell)
alias-28989,yes,paper,14.0,
alias-28989,yes,plastic,5.0,cup
alias-13078,yes,plastic,5.0,
alias-13078,yes,paper,20.0,
alias-30320,yes,mixed,5.5,pouch
alias-26813,yes,mixed,5.5,pouch
alias-58308,yes,plastic,2.55,skinpack
alias-58308,yes,plastic,1.93,skinpack
alias-46217,yes,plastic,13.0,sachet
alias-46217,yes,paper,2.0,label
alias-87761,yes,plastic,9.0,sachet
alias-87761,yes,paper,2.0,label
alias-75809,yes,plastic,13.0,sachet
alias-75809,yes,paper,2.0,label
alias-55987,yes,plastic,9.0,sachet
alias-55987,yes,paper,2.0,label
alias-45536,yes,plastic,13.0,sachet
alias-45536,yes,paper,2.0,label
alias-55987,yes,plastic,9.0,sachet
alias-55987,yes,paper,2.0,label
alias-81925,yes,paper,180.0,Paper
alias-26008,no,,,no PCK or not HF responsible
alias-47738,no,,,no PCK or not HF responsible
alias-23307,yes,paper,5.0,Paper
alias-91168,yes,plastic,4.0,flowpack
alias-91168,yes,paper,2.0,label
alias-34467,yes,plastic,4.0,flowpack
alias-34467,yes,paper,2.0,label
alias-37413,yes,plastic,4.0,flowpack
alias-37413,yes,paper,2.0,label
alias-91869,yes,plastic,4.0,flowpack
alias-91869,yes,paper,2.0,label
alias-24907,yes,plastic,5.0,flowpack
alias-24907,yes,paper,0.5,label
alias-96093,yes,plastic,5.0,flowpack
alias-96093,yes,paper,0.5,label
alias-49270,yes,plastic,2.0,flowpack
alias-49270,yes,paper,0.5,label
alias-78470,yes,plastic,25.0,flowpack
alias-66149,yes,plastic,1.0,sachet
alias-73026,yes,plastic,1.0,sachet
alias-77905,yes,glass,60.0,glass jar
alias-77905,yes,metal,10.0,
alias-77905,yes,paper,2.0,label
alias-53757,yes,plastic,16.9,tray
alias-53757,yes,plastic,1.63,label
alias-98509,yes,tetrapak,9.0,tetrapak
alias-26131,yes,plastic,10.0,tray
alias-26131,yes,plastic,2.0,wrap
alias-26131,yes,paper,12.0,cover
alias-12962,yes,plastic,3.0,cup
alias-12962,yes,plastic,2.5,lid
alias-12962,yes,paper,2.0,label
alias-67220,yes,plastic,3.0,cup
alias-67220,yes,plastic,2.5,lid
alias-67220,yes,paper,2.0,label
alias-96593,yes,plastic,5.0,sachet
alias-29578,yes,plastic,5.0,sachet
alias-80956,yes,plastic,5.0,sachet
alias-96593,yes,plastic,8.0,sachet
alias-52621,yes,plastic,5.0,thermoform
alias-52621,yes,paper,1.0,label
alias-42879,yes,plastic,5.0,thermoform
alias-42879,yes,paper,1.0,label
alias-70811,yes,plastic,5.0,thermoform
alias-70811,yes,paper,1.0,label
alias-28289,yes,plastic,6.6,shrink wrapped
alias-28289,yes,plastic,6.6,tray
alias-28289,yes,paper,1.0,label
alias-47321,yes,plastic,4.0,skinpack
alias-47321,yes,plastic,4.0,skinpack
alias-47321,yes,mixed,1.0,label
alias-67392,yes,plastic,4.0,skinpack
alias-67392,yes,plastic,4.0,skinpack
alias-67392,yes,mixed,1.0,label
alias-19657,yes,plastic,4.0,skinpack
alias-19657,yes,plastic,4.0,thermoform
alias-19657,yes,mixed,1.0,label
alias-75618,yes,plastic,4.0,skinpack
alias-75618,yes,plastic,4.0,thermoform
alias-75618,yes,mixed,1.0,label
alias-57346,yes,plastic,4.6,skinpack
alias-57346,yes,plastic,4.0,thermoform
alias-57346,yes,mixed,1.0,label
alias-98349,yes,plastic,2.5,flowpack
alias-52255,yes,plastic,8.0,sachet
alias-45482,yes,plastic,7.5,flowpack
alias-45482,yes,paper,1.0,label
alias-35483,yes,paper,230.0,Paper
alias-74063,yes,paper,1.0,Paper
alias-60401,yes,paper,120.0,Paper
alias-44317,yes,paper,140.0,Paper
alias-54974,yes,plastic,2.0,
alias-54974,yes,glass,15.0,
alias-54974,yes,paper,10.0,
alias-10626,yes,plastic,1.12,none
alias-10626,yes,plastic,1.84,thermoform
alias-10626,yes,paper,0.28,label
alias-56608,yes,plastic,4.4,sachet
alias-56608,yes,paper,0.5,label
alias-55156,yes,plastic,6.6,flowpack
alias-55156,yes,paper,1.1,label
alias-59221,yes,plastic,10.0,sachet
alias-59221,yes,mixed,1.0,label
alias-59221,yes,plastic,12.1,tray
alias-32352,yes,plastic,5.9,flowpack
alias-32352,yes,plastic,5.9,flowpack
alias-11768,yes,plastic,10.0,thermoform
alias-11768,yes,plastic,7.0,thermoform
alias-11768,yes,plastic,0.79,label
alias-17443,yes,plastic,10.0,thermoform
alias-17443,yes,plastic,7.0,thermoform
alias-17443,yes,plastic,0.79,label
alias-72979,no,,0.0,none
alias-31431,yes,plastic,5.0,shrink wrapped
alias-31431,yes,paper,25.0,tray
alias-12274,yes,paper,3.5,flowpack
alias-12274,yes,paper,0.78,label
alias-41011,yes,paper,3.5,flowpack
alias-41011,yes,paper,0.78,label
alias-98248,yes,paper,1.0,paper
alias-64192,yes,paper,25.0,tray
alias-64192,yes,metal,3.0,metal
alias-76521,yes,plastic,10.0,sachet
alias-76521,yes,mixed,1.0,label
alias-76521,yes,plastic,12.1,tray
alias-69841,no,,0.0,no PCK or HF not responsible
alias-42600,no,,0.0,no PCK or HF not responsible
alias-45229,no,,0.0,no PCK or HF not responsible
alias-46883,no,,0.0,no PCK or HF not responsible
alias-49157,yes,mixed,2.5,wrap
alias-49157,yes,metal,1.5,wrap
alias-76035,yes,mixed,2.5,wrap
alias-76035,yes,metal,1.5,wrap
alias-23087,yes,plastic,12.0,flowpack
alias-43685,yes,plastic,12.0,flowpack
alias-78522,yes,plastic,12.0,flowpack
alias-93961,yes,plastic,3.9,sachet
alias-93961,yes,mixed,1.0,label
alias-29787,yes,plastic,3.9,sachet
alias-29787,yes,mixed,1.0,label
alias-76988,yes,mixed,7.5,can
alias-76988,yes,plastic,3.5,lid
alias-32131,yes,mixed,7.5,can
alias-32131,yes,plastic,3.5,lid
alias-56836,yes,mixed,7.5,can
alias-56836,yes,plastic,3.5,lid
alias-31884,yes,mixed,7.5,can
alias-31884,yes,plastic,3.5,lid
alias-16571,yes,mixed,7.5,can
alias-16571,yes,plastic,3.5,lid
alias-16193,no,,,no PCK or HF not responsible
alias-13447,no,,,no PCK or HF not responsible
alias-53589,no,,,no PCK or HF not responsible
alias-73822,no,,,no PCK or HF not responsible
alias-55560,no,,,no PCK or HF not responsible
alias-89079,no,,,no PCK or HF not responsible
alias-96240,no,,,no PCK or HF not responsible
alias-38877,no,,,no PCK or HF not responsible
alias-29536,no,,,no PCK or HF not responsible
alias-40468,no,,,no PCK or HF not responsible
alias-35455,no,,,no PCK or HF not responsible
alias-78024,no,,,no PCK or HF not responsible
alias-15139,no,,,no PCK or HF not responsible
alias-35642,no,,,no PCK or HF not responsible
alias-21313,no,,,no PCK or HF not responsible
alias-23659,no,,,no PCK or HF not responsible
alias-73996,no,,,no PCK or HF not responsible
alias-51481,no,,,no PCK or HF not responsible
alias-79967,no,,,no PCK or HF not responsible
alias-86459,no,,,no PCK or HF not responsible
alias-17339,no,,,no PCK or HF not responsible
alias-42029,no,,,no PCK or HF not responsible
alias-98041,no,,,no PCK or HF not responsible
alias-79784,no,,,no PCK or HF not responsible
alias-79079,no,,,no PCK or HF not responsible
alias-96347,no,,,no PCK or HF not responsible
alias-48880,no,,,no PCK or HF not responsible
alias-89807,no,,,no PCK or HF not responsible
alias-35645,yes,plastic,1.8,flowpack
alias-85104,yes,mixed,5.5,pouch
alias-38507,yes,plastic,6.0,thermoform
alias-38086,yes,paper,14.0,Paper
alias-76347,yes,plastic,5.0,flowpack
alias-81957,yes,plastic,11.0,thermoform
alias-81957,yes,mixed,1.0,label
alias-52872,yes,plastic,6.0,thermoform
alias-52872,yes,paper,1.0,label
alias-15004,yes,mixed,8.3,tray
alias-15004,yes,metal,0.6,label
alias-15004,yes,plastic,5.37,tray
alias-17770,yes,mixed,0.69,flowpack
alias-39708,yes,metal,3.6,
alias-39708,yes,glass,60.0,glass jar
alias-39708,yes,metal,4.0,
alias-93970,yes,paper,0.35,label
alias-93970,yes,plastic,3.05,flowpack
alias-43354,yes,plastic,4.0,flowpack
alias-43354,yes,paper,0.35,label
alias-77607,yes,paper,3.5,flowpack
alias-77607,yes,paper,0.78,label
alias-72365,yes,plastic,1.4,shrink wrapped
alias-96433,yes,plastic,2.27,sachet
alias-92508,yes,plastic,2.13,sachet
alias-69324,yes,mixed,2.1,other
alias-69324,yes,paper,0.3,label
alias-95131,yes,paper,0.643,paper
alias-72360,yes,paper,0.643,paper
alias-32522,yes,paper,0.643,paper
alias-75074,yes,paper,0.643,paper
alias-38298,yes,mixed,5.5,ecolean
alias-59906,yes,plastic,6.5,skinpack
alias-26166,yes,plastic,5.0,thermoform
alias-26166,yes,paper,0.3,label
alias-67929,yes,paper,0.643,paper
alias-62506,no,,,no PCK or HF not responsible
alias-36209,no,,,none
alias-25560,yes,paper,3.5,flowpack
alias-25560,yes,paper,0.78,label
alias-69034,yes,plastic,3.0,shrink wrapped
alias-69034,yes,plastic,3.0,thermoform
alias-96613,yes,mixed,10.4,flowpack
alias-96613,yes,plastic,3.3,flowpack
alias-26402,yes,mixed,12.0,flowpack
alias-26402,yes,paper,78.0,label
alias-20404,yes,paper,160.0,Paper
alias-94382,yes,plastic,9.0,thermoform
alias-94382,yes,plastic,7.0,thermoform
alias-79854,yes,plastic,11.0,thermoform
alias-79854,yes,paper,78.0,label
alias-10465,yes,plastic,9.0,thermoform
alias-10465,yes,plastic,7.0,thermoform
alias-44971,yes,plastic,12.0,thermoform
alias-44971,yes,paper,78.0,label
alias-55346,yes,plastic,12.0,thermoform
alias-55346,yes,paper,78.0,label
alias-20346,yes,plastic,3.0,thermoform
alias-20346,yes,plastic,3.0,thermoform
alias-20346,no,,,label
alias-46060,yes,plastic,14.0,thermoform
alias-95522,no,,,no PCK or HF not responsible
alias-20327,no,,,no PCK or HF not responsible
alias-91369,no,,,no PCK or HF not responsible
alias-81009,no,,,no PCK or HF not responsible
alias-56837,no,,,no PCK or HF not responsible
alias-89686,no,,,no PCK or HF not responsible
alias-41221,no,,,no PCK or HF not responsible
alias-93572,no,,,no PCK or HF not responsible
alias-66896,no,,,no PCK or HF not responsible
alias-59955,no,,,no PCK or HF not responsible
alias-67342,no,,,no PCK or HF not responsible
alias-94444,no,,,no PCK or HF not responsible
alias-60796,no,,,no PCK or HF not responsible
alias-93956,yes,paper,12.0,
alias-22730,no,,,no PCK or HF not responsible
